N,City,State,Name,Address,Type,Food,Tourist Attraction,Museum,Park,Shopping,Entertainment,Accommodation,Government,Rating,Total Ratings,Status,Latitude,Longitude,Open Now,Price Level,Website,Local Phone,International Phone,Permanently Closed,Place ID,Viewport,Icon URL
2345,Austin,Texas,The Aquarium Company,"1029 Reinli Street, Austin","Aquarium, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,No rating,No data,OPERATIONAL,30.317178,-97.70548,0,No data,No data,No data,No data,0,ChIJpd3syc_LRIYRMsFcVjsarOk,"{'northeast': {'lat': 30.3184870802915, 'lng': -97.7040154197085}, 'southwest': {'lat': 30.3157891197085, 'lng': -97.7067133802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
2346,Austin,Texas,St David's Foundation Community Garden,"2907 East Martin Luther King Junior Boulevard, Austin","Zoo, Park, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.6,11,OPERATIONAL,30.279129,-97.7091212,1,No data,No data,No data,No data,0,ChIJ8a0AHOi1RIYR4_2k283hKyQ,"{'northeast': {'lat': 30.28047798029148, 'lng': -97.70777221970849}, 'southwest': {'lat': 30.27778001970848, 'lng': -97.71047018029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
2347,Austin,Texas,Butterfly Bridge,"Shoal Creek Boulevard, Austin","Painter, Zoo, Park, Place Of Worship, Health, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.7,25,OPERATIONAL,30.2661308,-97.7506842,0,No data,No data,No data,No data,0,ChIJq7uisA-1RIYRQb_fhgetJrg,"{'northeast': {'lat': 30.2675602302915, 'lng': -97.74951636970849}, 'southwest': {'lat': 30.2648622697085, 'lng': -97.7522143302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
2348,Austin,Texas,Texas Parks and Wildlife ACP,"1340 Airport Commerce Drive, Austin","Zoo, Park, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.7,32,OPERATIONAL,30.2263221,-97.6854136,0,No data,No data,No data,No data,0,ChIJaetqbbu2RIYRyhg8QU_VTBg,"{'northeast': {'lat': 30.2277452802915, 'lng': -97.68398121970849}, 'southwest': {'lat': 30.2250473197085, 'lng': -97.6866791802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
2349,Austin,Texas,Barton Creek Square,"2901 South Capital of Texas Highway, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.4,9099,OPERATIONAL,30.2573391,-97.8071883,1,No data,No data,No data,No data,0,ChIJx2c_5-ZKW4YRj-S58khukT4,"{'northeast': {'lat': 30.26405310000001, 'lng': -97.80015130000001}, 'southwest': {'lat': 30.25028469999999, 'lng': -97.8134125}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2350,Austin,Texas,Capital Plaza,Austin,"Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,5599,OPERATIONAL,30.3153094,-97.705217,1,No data,No data,No data,No data,0,ChIJJ1aBBhvKRIYR3FReAomlDjM,"{'northeast': {'lat': 30.31812445, 'lng': -97.70376765}, 'southwest': {'lat': 30.30993745000001, 'lng': -97.70956504999998}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2351,Austin,Texas,Brodie Oaks Shopping Center,"4040 South Lamar Boulevard, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,1668,OPERATIONAL,30.2364414,-97.7955514,1,No data,No data,No data,No data,0,ChIJgesQzTpLW4YRCDCLjl3k4eo,"{'northeast': {'lat': 30.2399269, 'lng': -97.78839465}, 'southwest': {'lat': 30.2343541, 'lng': -97.80157085}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2352,Austin,Texas,Cherry Creek Plaza,"5700 Menchaca Road # 200, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.4,1101,OPERATIONAL,30.2148431,-97.7993885,1,No data,No data,No data,No data,0,ChIJ7XjTKltLW4YRuC2JzQhD66I,"{'northeast': {'lat': 30.21666928029149, 'lng': -97.79820836970849}, 'southwest': {'lat': 30.2139713197085, 'lng': -97.8009063302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
2353,Austin,Texas,Northcross Mall Plaza,"2525 West Anderson Lane, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.1,2542,OPERATIONAL,30.3558064,-97.7337041,1,No data,No data,No data,No data,0,ChIJg_Qfcq_LRIYRZ_FcyISgeQY,"{'northeast': {'lat': 30.36012879999999, 'lng': -97.72815569999999}, 'southwest': {'lat': 30.3512248, 'lng': -97.7392305}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2354,Austin,Texas,Village At Westlake,"701 South Capital of Texas Highway, West Lake Hills","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.4,1125,OPERATIONAL,30.2920104,-97.8264196,1,No data,No data,No data,No data,0,ChIJqRp9UoBKW4YR67VV99_8bGw,"{'northeast': {'lat': 30.2947056, 'lng': -97.82508505}, 'southwest': {'lat': 30.28988319999999, 'lng': -97.82837685}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2355,Austin,Texas,West Woods Shopping Center,"3201 Bee Cave Road, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.3,520,OPERATIONAL,30.273005,-97.800418,1,No data,No data,No data,No data,0,ChIJn5y8vLhKW4YRm0hfdXq2uJg,"{'northeast': {'lat': 30.2743694802915, 'lng': -97.7990917197085}, 'southwest': {'lat': 30.2716715197085, 'lng': -97.8017896802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2356,Austin,Texas,Austin Market and Mercantile,"2021 Guadalupe Street, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4,288,OPERATIONAL,30.2834682,-97.741539,1,No data,No data,No data,No data,0,ChIJMdSxIHa1RIYRCIeM0CkV-nM,"{'northeast': {'lat': 30.2847863802915, 'lng': -97.73982406970849}, 'southwest': {'lat': 30.2820884197085, 'lng': -97.7425220302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2357,Austin,Texas,Forum at Bee Caves,"3939 Bee Cave Road #a202, West Lake Hills","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.3,41,OPERATIONAL,30.2806198,-97.8072167,1,No data,No data,No data,No data,0,ChIJ67w0LJZKW4YRG-7w4CqbX4w,"{'northeast': {'lat': 30.2819800802915, 'lng': -97.80584981970848}, 'southwest': {'lat': 30.2792821197085, 'lng': -97.8085477802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2358,Austin,Texas,Springdale Shopping Center,"7112 Ed Bluestein Boulevard, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4,2540,OPERATIONAL,30.3128214,-97.6639589,0,No data,No data,No data,No data,0,ChIJXSZkPtDJRIYR4HXxIiaJ6CI,"{'northeast': {'lat': 30.3141686302915, 'lng': -97.66264191970849}, 'southwest': {'lat': 30.3114706697085, 'lng': -97.66533988029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2359,Austin,Texas,Jefferson Square Shopping Center,"1601 West 38th Street, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.5,45,OPERATIONAL,30.3084354,-97.7503509,1,No data,No data,No data,No data,0,ChIJa69hcoXKRIYRN9mEezaVRbM,"{'northeast': {'lat': 30.30973858029149, 'lng': -97.74893866970848}, 'southwest': {'lat': 30.30704061970849, 'lng': -97.7516366302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2360,Austin,Texas,West Lake Court,"3663 Bee Cave Road, West Lake Hills","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.3,39,OPERATIONAL,30.2787986,-97.8074443,1,No data,No data,No data,No data,0,ChIJeQeE871KW4YRc5bkEZuCJgs,"{'northeast': {'lat': 30.2800679302915, 'lng': -97.80601486970849}, 'southwest': {'lat': 30.2773699697085, 'lng': -97.8087128302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2361,Austin,Texas,2nd Street District,"211 San Antonio Street, Austin","Shopping Mall, Store, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.4,2891,OPERATIONAL,30.2657116,-97.7485243,1,No data,No data,No data,No data,0,ChIJva05Sw-1RIYReCvb7-B_Mi8,"{'northeast': {'lat': 30.2667433802915, 'lng': -97.74611599999999}, 'southwest': {'lat': 30.26404541970851, 'lng': -97.74933120000003}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2362,Austin,Texas,Lamar Smith State Rep local office,"2211 South Interstate 35 Frontage Road, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,2.2,12,OPERATIONAL,30.2347099,-97.7395704,1,No data,No data,No data,No data,0,ChIJ5QsDI1-0RIYRSy735JboIUo,"{'northeast': {'lat': 30.23621663029149, 'lng': -97.73816351970851}, 'southwest': {'lat': 30.2335186697085, 'lng': -97.74086148029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2363,Austin,Texas,Rosedale Village Shopping Center,"4800 Burnet Road, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.4,41,OPERATIONAL,30.3190388,-97.7395272,1,No data,No data,No data,No data,0,ChIJYfO4rGHKRIYRpmEMIuqZz6Q,"{'northeast': {'lat': 30.3203023802915, 'lng': -97.73830046970849}, 'southwest': {'lat': 30.3176044197085, 'lng': -97.7409984302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2364,Austin,Texas,Kerbey Lane Village shopping center,"1515 West 35th Street, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.3,26,OPERATIONAL,30.3065108,-97.7503609,1,No data,No data,No data,No data,0,ChIJ7Ymo-4TKRIYRDKGX1Hfvjdg,"{'northeast': {'lat': 30.3078242302915, 'lng': -97.7490286697085}, 'southwest': {'lat': 30.3051262697085, 'lng': -97.7517266302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2365,Austin,Texas,Burnet Crossing,"5310 Burnet Road, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.1,364,OPERATIONAL,30.3266969,-97.7404288,1,No data,No data,No data,No data,0,ChIJ36NDPF_KRIYR3-IIGUjtjMQ,"{'northeast': {'lat': 30.3281019802915, 'lng': -97.7389979197085}, 'southwest': {'lat': 30.3254040197085, 'lng': -97.7416958802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2366,Austin,Texas,Tech Ridge Center,"100 East Anderson Lane #200, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,30.3441555,-97.7044346,1,No data,No data,No data,No data,0,ChIJB1lciCzKRIYRdzeXwrTJ4qM,"{'northeast': {'lat': 30.3454439302915, 'lng': -97.70330166970848}, 'southwest': {'lat': 30.3427459697085, 'lng': -97.7059996302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2367,Austin,Texas,South By South 1st Shopping Center - 730 W. Stassney Lane,"730 West Stassney Lane APT 135, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,5,1,OPERATIONAL,30.2089047,-97.7816226,0,No data,No data,No data,No data,0,ChIJP1xfmKu0RIYRo2VGB81eX5Q,"{'northeast': {'lat': 30.21022488029149, 'lng': -97.7803117197085}, 'southwest': {'lat': 30.2075269197085, 'lng': -97.7830096802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2368,Austin,Texas,Davenport Village,"3801 North Capital of Texas Highway, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.4,284,CLOSED_TEMPORARILY,30.3367863,-97.8042393,0,No data,No data,No data,No data,1,ChIJ0TfsgyE1W4YRYKLgNWpIE-4,"{'northeast': {'lat': 30.33789425, 'lng': -97.8017154}, 'southwest': {'lat': 30.33361804999999, 'lng': -97.80607099999999}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2369,Austin,Texas,The Crescent,"6929 Airport Boulevard, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.5,1174,OPERATIONAL,30.3367295,-97.7170506,1,No data,No data,No data,No data,0,ChIJYTnSCDfKRIYRO_LinDldQpA,"{'northeast': {'lat': 30.33801703029151, 'lng': -97.71573786970849}, 'southwest': {'lat': 30.33531906970851, 'lng': -97.71843583029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2370,Austin,Texas,Willow Court,"2030 East Oltorf Street, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,288,OPERATIONAL,30.2307792,-97.7321224,1,No data,No data,No data,No data,0,ChIJ13TkX120RIYR8plSY-imsLc,"{'northeast': {'lat': 30.2319402302915, 'lng': -97.7308091197085}, 'southwest': {'lat': 30.2292422697085, 'lng': -97.7335070802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2371,Austin,Texas,South Congress Square,"2409 South Congress Avenue, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,307,OPERATIONAL,30.2374261,-97.753006,1,No data,No data,No data,No data,0,ChIJb_-XKO60RIYRh6uaC2IvEg0,"{'northeast': {'lat': 30.23875853029151, 'lng': -97.75167471970849}, 'southwest': {'lat': 30.23606056970851, 'lng': -97.7543726802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
2372,Austin,Texas,Stassney Heights Shopping Central,"E Stassney Ln & I-35, 5566-5588 South Interstate 35 Frontage Road, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.3,31,OPERATIONAL,30.1991884,-97.7644736,1,No data,No data,No data,No data,0,ChIJf09k612zRIYRK_B8PWYSeS8,"{'northeast': {'lat': 30.2005058802915, 'lng': -97.7631506197085}, 'southwest': {'lat': 30.1978079197085, 'lng': -97.7658485802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2373,Austin,Texas,Oltorf Market,"2121 East Oltorf Street, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.1,227,OPERATIONAL,30.2299127,-97.7326495,0,No data,No data,No data,No data,0,ChIJ9a5Gjme0RIYR5dHx1F08pzA,"{'northeast': {'lat': 30.23145328029149, 'lng': -97.7314802697085}, 'southwest': {'lat': 30.22875531970849, 'lng': -97.7341782302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2374,Austin,Texas,Lakehills Plaza,"4211 South Lamar Boulevard, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,1382,OPERATIONAL,30.2337338,-97.7926494,1,No data,No data,No data,No data,0,ChIJexax_TBLW4YRONnc_ojmdqE,"{'northeast': {'lat': 30.2350673802915, 'lng': -97.79128491970849}, 'southwest': {'lat': 30.2323694197085, 'lng': -97.7939828802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2375,Austin,Texas,Casis Shopping Center,"2727 Exposition Boulevard #101, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,234,OPERATIONAL,30.3041361,-97.7640833,1,No data,No data,No data,No data,0,ChIJB55Ha6LKRIYRHq9yBTuhxDo,"{'northeast': {'lat': 30.3054450302915, 'lng': -97.7627779697085}, 'southwest': {'lat': 30.3027470697085, 'lng': -97.7654759302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2376,Austin,Texas,William Canon Dr,Austin,"Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,30.267153,-97.7430608,0,No data,No data,No data,No data,0,ChIJd3keCQC1RIYR40CndutNWmQ,"{'northeast': {'lat': 30.2684768802915, 'lng': -97.7417213697085}, 'southwest': {'lat': 30.2657789197085, 'lng': -97.74441933029152}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2377,Austin,Texas,Jose luis García,Austin,"Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,30.267153,-97.7430608,0,No data,No data,No data,No data,0,ChIJe-SrPqS1RIYRXKJrQP1D46s,"{'northeast': {'lat': 30.2684757802915, 'lng': -97.7417216697085}, 'southwest': {'lat': 30.2657778197085, 'lng': -97.7444196302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2378,Austin,Texas,Sear,Austin,"Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,30.267153,-97.7430608,1,No data,No data,No data,No data,0,ChIJbUZmC2G1RIYRh-Fu3xVndNU,"{'northeast': {'lat': 30.2684757802915, 'lng': -97.7417216697085}, 'southwest': {'lat': 30.2657778197085, 'lng': -97.7444196302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2379,Austin,Texas,GetUPCCode.com - Cheap UPC Codes,"500 Congress Avenue, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,5,2,OPERATIONAL,30.2673804,-97.7434102,1,No data,No data,No data,No data,0,ChIJeyaIh421RIYRm1clTxGuMKY,"{'northeast': {'lat': 30.2686886302915, 'lng': -97.74190241970851}, 'southwest': {'lat': 30.2659906697085, 'lng': -97.74460038029152}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
2380,Austin,Texas,Icon of Hope,"801 West 5th Street, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,30.2690475,-97.751559,0,No data,No data,No data,No data,0,ChIJC9Hmnz-1RIYRvdT-dh87Jgs,"{'northeast': {'lat': 30.2704357802915, 'lng': -97.7503942197085}, 'southwest': {'lat': 30.2677378197085, 'lng': -97.75309218029152}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2381,Austin,Texas,Razor Shopping,"801 Barton Springs Road, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,3,2,OPERATIONAL,30.2589074,-97.7526201,1,No data,No data,No data,No data,0,ChIJp597u0G1RIYRADpPDJTz55c,"{'northeast': {'lat': 30.2603045302915, 'lng': -97.75111596970848}, 'southwest': {'lat': 30.2576065697085, 'lng': -97.7538139302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2382,Austin,Texas,Music Lane,"1117 South Congress Avenue, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.8,6,OPERATIONAL,30.2525609,-97.7482272,1,No data,No data,No data,No data,0,ChIJhfyDfeu1RIYRXYqgPhAVkDs,"{'northeast': {'lat': 30.25394963029149, 'lng': -97.7470314197085}, 'southwest': {'lat': 30.25125166970849, 'lng': -97.74972938029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2383,Austin,Texas,5th Street Commons,"1611 West 5th Street, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,36,OPERATIONAL,30.273797,-97.7645352,0,No data,No data,No data,No data,0,ChIJp1eW7T-1RIYRbMB8f39DXcc,"{'northeast': {'lat': 30.2752341802915, 'lng': -97.7634497697085}, 'southwest': {'lat': 30.2725362197085, 'lng': -97.76614773029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2384,Austin,Texas,Lamar Union Plaza,"1100 South Lamar Boulevard, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.4,618,OPERATIONAL,30.2553543,-97.7621795,1,No data,No data,No data,No data,0,ChIJz7WqZx-1RIYRMNT7qrnUiN4,"{'northeast': {'lat': 30.2568037802915, 'lng': -97.7609474697085}, 'southwest': {'lat': 30.2541058197085, 'lng': -97.7636454302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2385,Austin,Texas,Plaza Juan Raul,"2308 East Cesar Chavez Street, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,30.2552042,-97.7184711,0,No data,No data,No data,No data,0,ChIJIVuhQry1RIYR7uo3l4GOt8Y,"{'northeast': {'lat': 30.2564494802915, 'lng': -97.7171697197085}, 'southwest': {'lat': 30.2537515197085, 'lng': -97.7198676802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2386,Austin,Texas,South Lamar Business Park,"South Lamar Boulevard, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.3,62,OPERATIONAL,30.2513776,-97.7663389,0,No data,No data,No data,No data,0,ChIJjaU4ft-0RIYRTGqF6vKUSV4,"{'northeast': {'lat': 30.2528389802915, 'lng': -97.7648305697085}, 'southwest': {'lat': 30.2501410197085, 'lng': -97.7675285302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
2387,Austin,Texas,Govalle Shopping Center,"2765 East 7th Street, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.4,97,OPERATIONAL,30.2594585,-97.7114609,0,No data,No data,No data,No data,0,ChIJ____y821RIYR0B9J7T_f8yc,"{'northeast': {'lat': 30.26077468029149, 'lng': -97.71012166970851}, 'southwest': {'lat': 30.2580767197085, 'lng': -97.71281963029152}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2388,Austin,Texas,2300 South Lamar,"2300 South Lamar Boulevard Suite #103, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,2.8,14,OPERATIONAL,30.2476181,-97.7743495,1,No data,No data,No data,No data,0,ChIJYxr_tES1RIYRR9EgLrfplMM,"{'northeast': {'lat': 30.2489151302915, 'lng': -97.77288956970851}, 'southwest': {'lat': 30.2462171697085, 'lng': -97.77558753029152}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2389,Austin,Texas,2310 South Lamar,"2310 South Lamar Boulevard, Austin","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,CLOSED_TEMPORARILY,30.2475508,-97.7750332,0,No data,No data,No data,No data,1,ChIJITMMra21RIYRrbrkDpTfFN0,"{'northeast': {'lat': 30.2487810802915, 'lng': -97.77368426970848}, 'southwest': {'lat': 30.2460831197085, 'lng': -97.77638223029149}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
